,channel_id,channel_name,country,genre_channel,join_date,subscriber,total_video,,,0,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,United States,Gaming,4/29/2010,61006277,3424,
1534,UCpgxmlXoDtkYzRQ4cJgCT5A,Neo-Saban Power Rangers,United States,Entertainment,11/25/2010,2396290,3127,,,,,,,,,,,
1535,UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / HÃ i,Viet Nam,Entertainment,12/17/2014,2394820,1661,,,,,,,,,,,
1536,UCunqx90PNIv30uOgn0m4CTg,Acredite ou NÃ£o,Brazil,Entertainment,5/23/2015,2393157,298,,,,,,,,,,,
1537,UC0kLTLosqh6GH6L19I-3EgA,Step Records,Poland,Music,1/4/2009,2391717,2012,,,,,,,,,,,
1538,UCuGn3ioftOo6jvHE1YK4Bfw,El Guzii,United States,Howto & Style,7/1/2009,2390295,226,,,,,,,,,,,
1539,UCkA-23QaQsiWAgbrM0DaI6w,elmundoDKBza,-,Entertainment,9/16/2013,2384612,989,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1541,UCL0G_Et4IZSqxN7CXL8bJJQ,Jesus Adrian Romero,-,Music,2/1/2010,2383342,54,,,,,,,,,,,
1542,UCTAgbu2l6_rBKdbTvEodEDw,Nerdist,United States,Entertainment,6/17/2007,2382795,3286,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1544,UCmgraatPo7ScrvCuQxNTG7g,William Singe,Australia,Music,9/2/2006,2382210,90,,,,,,,,,,,
1545,UCDlQwv99CovKafGvxyaiNDA,Jonathan Morrison,United States,Science & Technology,3/24/2010,2380164,1024,,,,,,,,,,,
1546,UC5hcH25pD-rgIlQvzErgE7A,oblomoff,Russian Federation,Entertainment,3/11/2010,2378619,864,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1548,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,Great-Britain,Science & Technology,9/15/2011,2376781,462,,,,,,,,,,,
1549,UCHZl_sLl4kGZSkrPBrWb_aQ,Anima,Italy,Entertainment,4/15/2013,2376300,1262,,,,,,,,,,,
1550,UCtrIvE-HULm9jbgzN26AG-Q,BlastphamousHD TV,-,Entertainment,11/12/2014,2376267,2358,,,,,,,,,,,
1551,UCWbHJTyhqEHoyfgZWwI6v1A,Little Kelly Minecraft,Ireland,Entertainment,6/27/2015,2376172,1590,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1553,UCpwvZwUam-URkxB7g4USKpg,RT,-,News & Politics,3/28/2007,2375136,37908,,,,,,,,,,,
1554,UCSriAVggapS9Fb43fRB2vyQ,Simone e Simaria,Brazil,Music,2/6/2012,2374766,174,,,,,,,,,,,
1555,UCYwHhTxTAz6aLwMcyPitJjg,Canal da LelÃª,Brazil,Entertainment,8/26/2014,2374684,338,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1558,UCdPG86Ahrf9A8YzBnFDAaEg,Just4fun290,United States,Entertainment,1/5/2013,2370662,1843,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1561,UCjgpFI5dU-D1-kh9H1muoxQ,the Hacksmith,Canada,Science & Technology,4/20/2006,2366950,526,,,,,,,,,,,
1562,UCiXoZHFowJUlDVMuRFAwVAw,Madeyewlook,-,Howto & Style,9/13/2011,2365025,377,,,,,,,,,,,
1563,UCgeD8ofVZWh98OMi9piD4aA,Michelle Almendra,Brazil,Howto & Style,4/24/2010,2364562,418,,,,,,,,,,,
1564,UCbWPYsyJX1-7uvfOw3LkLqw,ToyMart TV,"Korea, Republic of",Entertainment,2/15/2016,2364473,353,,,,,,,,,,,
1565,UCguSJd1OunAAolkzM0itQ2g,Surprise Collector & Sunshine,Great-Britain,Entertainment,7/18/2013,2363907,507,,,,,,,,,,,
1566,UCtHtVptJ7tDRvbZrTFDrf7A,Niska Officiel,France,Music,8/9/2012,2363549,68,,,,,,,,,,,
1567,UCbdTs9fanN16NOrYSmq1JeQ,ClevverTV,-,Entertainment,3/17/2008,2361974,9503,,,,,,,,,,,
1568,UCa_UMppcMsHIzb5LDx1u9zQ,TheFatRat,Germany,Music,7/23/2011,2361764,49,,,,,,,,,,,
1569,UCq8DICunczvLuJJq414110A,Zach King,United States,Entertainment,10/14/2013,2361445,249,,,,,,,,,,,
1570,UCggHFGmLDDStxyM-uy9DYnQ,Nexxuz World,-,Entertainment,12/13/2014,2359434,716,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1572,UCLVVBWrp9jw4-SYUoU42hcg,Robin Schulz,Germany,Entertainment,2/23/2011,2355886,212,,,,,,,,,,,
1573,UC0_AziIovFE4qYOqbx3ukOQ,JoeyMontanaVEVO,-,Music,10/15/2009,2355368,17,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1575,UCpmBpSoy6YQjcshNK6pSyIA,FrenchMontanaVEVO,-,Music,9/11/2010,2354869,29,,,,,,,,,,,
1576,UCVsTboAhpnuL6j-tDePvNwQ,Tess Christine,-,Howto & Style,4/20/2008,2354131,357,,,,,,,,,,,
1577,UCDqLksFNxtDeTUfHMqeF7ZQ,RioromaVEVO,-,Music,5/11/2011,2353526,93,,,,,,,,,,,
1578,UCE5910LWuMTGWmIJ_WE3KvA,Katie Cutie Kids TV,Canada,Music,3/22/2012,2352208,60,,,,,,,,,,,
1579,UCbIV7t22dH_d75fv1GP56zA,Jon Vlogs,Brazil,Entertainment,9/13/2015,2351840,373,,,,,,,,,,,
1580,UCTl7rTGi0SROUH_zeXMS_fw,Elli Di,Russian Federation,Entertainment,2/2/2016,2350081,247,,,,,,,,,,,
1581,UCERTKUMXl6x8G79BmG6KtpQ,Meghan Rienks,-,Howto & Style,6/17/2010,2349949,651,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1584,UCWwgaK7x0_FR1goeSRazfsQ,Samsung,United States,Science & Technology,3/11/2006,2347774,1088,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1586,UCkEBDbzLyH-LbB2FgMoSMaQ,Animal Planet,-,Entertainment,2/14/2007,2347058,4659,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1588,UCdIkXoFYHWyOaKiQMo0qInQ,Thalita Ferraz,Brazil,Entertainment,9/16/2012,2346421,432,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1590,UCYEnCCeFBCbrlmuNVzs21LQ,Mike Tompkins,United States,Music,7/22/2006,2343360,148,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1592,UCisDKiJcYo9MlA4OnY8il4Q,ChebuRussiaTV,Russian Federation,Nonprofits & Activism,8/12/2014,2339381,121,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1595,UCP1iRaFlS5EYjJBryFV9JPw,Looper,United States,Entertainment,11/25/2015,2338073,1086,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1598,UCymN26Slw16Wrb-Dx0SJX-w,TMG Record Channel,Thailand,Music,3/5/2011,2335241,223,,,,,,,,,,,
1599,UCqhmlFknRAuBvT1grx1jZPw,HAIKAISS,Brazil,Music,5/30/2006,2334878,178,,,,,,,,,,,
1600,UC9cz05xObaFpB8U72t73IFA,FÃ¡brica de Monstros,Brazil,Sports,3/19/2014,2333536,418,,,,,,,,,,,
1601,UC2tsySbe9TNrI-xh2lximHA,A4,Belarus,Entertainment,11/29/2014,2333292,66,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1604,UCRyIP2oznv4UPAl1jmKS5kA,Top 10s,United States,Education,3/8/2015,2330896,447,,,,,,,,,,,
1605,UCWnfDPdZw6A23UtuBpYBbAg,Dr Nozman,France,Science & Technology,5/28/2011,2330335,261,,,,,,,,,,,
1606,UCMsgXPD3wzzt8RxHJmXH7hQ,Cartoon Network,-,Entertainment,2/28/2006,2328442,5823,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1608,UCb1WBEEfA4e6FOLOKAH5j8w,Dima Kids TV,-,Entertainment,2/8/2016,2327813,157,,,,,,,,,,,
1609,UCyWkpcB25Hr2oN7uRlsNg5g,Family Playlab,Sweden,Entertainment,3/11/2006,2327642,261,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1611,UCN0Ot_4JS6MiYk4BrT6Sgxw,Johnny Orlando,United States,Music,12/6/2011,2326405,66,,,,,,,,,,,
1612,UCu-qQNeaTJpbWB-NayPsABg,KapitalMusicTv,-,Music,5/17/2013,2326236,79,,,,,,,,,,,
1613,UCQ50aIYbavhpfVc9PKU9qrg,Lizos Music,-,Music,6/26/2014,2325672,206,,,,,,,,,,,
1614,UC45TGakhd-QcI_Y3WLMz3-g,Juguetes con Andre,-,Entertainment,8/19/2014,2323447,560,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1616,UCV-iSZdmPWV9pq-t-dlYzQg,RotonMusicTV,Romania,Music,9/3/2012,2320906,1252,,,,,,,,,,,
1617,UCcBWiuui6uxVqUBfrgZK8tg,mymillionTV,-,Entertainment,10/4/2012,2320326,393,,,,,,,,,,,
1618,UC0iwHRFpv2_fpojZgQhElEQ,Noisey,United States,Music,3/26/2006,2319766,1700,,,,,,,,,,,
1619,UCWqJpFqlX59OML324QIByZA,list25,United States,Education,10/28/2006,2319600,1300,,,,,,,,,,,
1620,UC2zXd5Kq9Hu-_bwO1H7CD0g,MosoGourmet å¦æ³ã°ã«ã¡,Japan,Howto & Style,1/23/2009,2317951,1334,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1622,UCRlICXvO4XR4HMeEB9JjDlA,Thoughty2,Great-Britain,Education,10/12/2012,2314349,333,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1624,UCzYC9ss2P77Ry2LzIDL5Xsw,Swan The Voice - NÃ©o & Swan,France,Entertainment,4/16/2015,2312820,1092,,,,,,,,,,,
1625,UC0sVahwZgKFHjOBaxvm-a7Q,ToveLoVEVO,-,Music,9/9/2013,2312454,74,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1627,UCRm96I5kmb_iGFofE5N691w,Bollywood Classics,India,Music,4/2/2012,2311491,1659,,,,,,,,,,,
1628,UCKTWUJqT3NSZ50I49ExjWZQ,Warner Music,-,Music,1/26/2007,2311362,507,,,,,,,,,,,
1629,UCBbsyG0o_cWlyY46ZRSdYJg,ChuChuTV EspaÃ±ol,United States,Education,12/22/2015,2309757,120,,,,,,,,,,,
1630,UCmQXOAse-VnzuXHebX5I77g,charlieissocoollike,Great-Britain,Education,4/3/2007,2309573,227,,,,,,,,,,,
1631,UCWFsE0cjOc_iyHCYA_pVQ8w,Rafinha Bastos,Brazil,Entertainment,5/17/2006,2308758,368,,,,,,,,,,,
1632,UCjxq9YFOGXx_wPr5Z8jidEA,Working with Lemons,United States,Entertainment,10/27/2008,2308640,265,,,,,,,,,,,
1633,UC98tcedR6gULv8_b70WJKyw,Frog Leap Studios,-,Music,9/3/2006,2308256,618,,,,,,,,,,,
1634,UCqhNRDQE_fqBDBwsvmT8cTg,SwagyTracks,Canada,Music,3/14/2012,2306510,1547,,,,,,,,,,,
1635,UCI8F_Ztv2ypr3ecbh9HT8qQ,Mario Bautista,-,Entertainment,2/14/2012,2305401,29,,,,,,,,,,,
1636,UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,-,Music,5/12/2009,2303318,118,,,,,,,,,,,
1637,UCHvoq_rGmOKJKGId1nD1V4Q,infobells - Telugu,India,Education,3/13/2014,2302708,133,,,,,,,,,,,
1638,UCwMrVVdT2tS4_UjlqRFwQ9g,KittiesMama,United States,Howto & Style,8/10/2008,2301586,1000,,,,,,,,,,,
1639,UC5Jn-9jqrVvKm9Hx0WW8Pgw,MTZ Manuel Turizo,-,Music,12/6/2016,2300180,8,,,,,,,,,,,
1640,UCTl3QQTvqHFjurroKxexy2Q,Olympic,-,Sports,1/10/2006,2299295,6992,,,,,,,,,,,
1641,UCvclA06ZUVv54J-1ZeJ54Aw,TheVampsVEVO,Great-Britain,Music,2/25/2013,2298604,49,,,,,,,,,,,
1642,UCIJ0lLcABPdYGp7pRMGccAQ,People are Awesome,Great-Britain,Entertainment,1/1/2007,2298383,407,,,,,,,,,,,
1643,UCPrwhIldj47n8JcqZ4Y_WFQ,NiallHoranVEVO,-,Music,9/27/2016,2296620,24,,,,,,,,,,,
1644,UCnPjVVu__eOVZnAnjBiGhKA,JamesAVEVO,-,Music,12/6/2012,2295274,54,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1649,UCtHcnXKvUqXSLQ_B1U9zpBQ,VÃ­cio Feminino,Brazil,Howto & Style,1/22/2011,2289008,1037,,,,,,,,,,,
1650,UCPUeGC_AL-OnDQORKhRm6iA,ë½ë¡ë¡(Pororo),"Korea, Republic of",Film and Animation,5/26/2011,2288860,2137,,,,,,,,,,,
1651,UCBfQnAjHnWyFRmUQ4Rf8CGw,Cem YÄ±lmaz,Turkey,Entertainment,5/25/2006,2288079,364,,,,,,,,,,,
1652,UCc-ISYJT3eeeXjoOvHV9w8Q,Bubbleâ¢,Russian Federation,Entertainment,8/13/2015,2286811,213,,,,,,,,,,,
1653,UCH8-YAKahEH2rbO9S9CuPmQ,Sofia Oliveira,Brazil,Music,8/18/2013,2285464,137,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1656,UC8gFadPgK2r1ndqLI04Xvvw,Maangchi,United States,Howto & Style,4/3/2007,2281746,335,,,,,,,,,,,
1657,UC5EKlflss5IVgIfI4-sjd9w,SkillTwins,Sweden,Sports,4/23/2011,2280322,150,,,,,,,,,,,
1658,UCzT17-Lvc5L_gIT10JQsjSA,AdelaineMorin,Canada,Howto & Style,7/23/2011,2279231,279,,,,,,,,,,,
1659,UCR-foyF-C6VuAlwy3KZMkgA,Dr. Vivek Bindra: Motivational Speaker,India,Education,12/6/2013,2277891,206,,,,,,,,,,,
1660,UCZdXCDG3MVIMeezeefHmW4A,DvLZStaTioN,Saudi Arabia,Entertainment,9/7/2011,2277197,2496,,,,,,,,,,,
1661,UCUtZTNrZ8CUt_db3q5sEhjA,Twin Toys,United States,Entertainment,1/29/2015,2274723,306,,,,,,,,,,,
1662,UCoJ7iJz1vKwUqiaroO167sA,ournameismagicVEVO,-,Music,10/7/2013,2271635,43,,,,,,,,,,,
1663,UCfRNJiafEm1LBBGFTTq4cXw,GEN HALILINTAR,Indonesia,Entertainment,3/4/2015,2270914,256,,,,,,,,,,,
1664,UCR1c65UsjpaVgcLKa7eM1tg,Les' Copaque Production,Malaysia,Film and Animation,11/9/2009,2268834,1012,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1668,UCAAszizDDdScfqclAybLiEA,Pinkstylist,Great-Britain,Howto & Style,8/24/2006,2263547,443,,,,,,,,,,,
1669,UCXk9Voo5cAfoYbnXjrNZhVw,Pro Android,-,Science & Technology,4/28/2012,2263273,903,,,,,,,,,,,
1670,UCdJ4gcQtJbMBCIIm3hois6w,Munnik TV,Turkey,Education,11/15/2016,2262459,85,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1672,UCDiFRMQWpcp8_KD4vwIVicw,Emergency Awesome,United States,Entertainment,10/12/2012,2260539,2964,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1674,UCN11wM4F5pomSRqETiWngew,Yarissa,United States,Howto & Style,6/22/2015,2257899,135,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1676,UCIVtfot7s0TeGMDMQjBVp9A,Matthew Espinosa,-,Entertainment,7/2/2013,2256182,79,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1678,UC6-M1HdJOQemqC6EQfSZs_A,Te Digo CÃ³mo Se Hace,-,Howto & Style,2/29/2012,2255467,239,,,,,,,,,,,
1679,UCQmc3Oyjnd9-RHaDG9xcJ0w,Emrah,Germany,Music,5/4/2011,2254697,171,,,,,,,,,,,
1680,UCSmTKsZ0FfIND325ICTbxSA,Salva,-,Entertainment,11/22/2014,2254678,828,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1682,UCvsye7V9psc-APX6wV1twLg,The Alex Jones Channel,United States,News & Politics,2/12/2008,2253084,33219,,,,,,,,,,,
1683,UCI58QCuGl6OnVGlrujs4avA,WeeklyChris,Canada,Music,3/14/2010,2252718,135,,,,,,,,,,,
1684,UCcn4UOBvB0W2HjCcLFLuu2w,ungespielt,Germany,Entertainment,7/2/2012,2251674,1930,,,,,,,,,,,
1685,UC-lJ-F5mlPP6SYPkkq6gjwA,VikatanTV,India,Entertainment,10/11/2011,2250362,8901,,,,,,,,,,,
1686,UCBzrJ1zGf9-0cd5-n7sBraQ,Ø­ÙØ§Ø¦Ù ÙØ£Ø³Ø±Ø§Ø±,Saudi Arabia,Entertainment,5/27/2016,2249990,463,,,,,,,,,,,
1687,UC-SH7ZCar_m5Udkthm3j0Uw,Mundo da Vivi,Brazil,Entertainment,11/7/2015,2246881,183,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1689,UCRIZtPl9nb9RiXc9btSTQNw,Food Wishes,-,Howto & Style,1/15/2007,2245353,1344,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1691,UC12_HhJo54uqZ5m6xCjoOFA,Super Kids TV,-,Education,12/18/2015,2243959,198,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1693,UCpFHkjOa7ia6bH5_6cDsDXg,Complex News,-,Entertainment,3/13/2006,2241564,13019,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1695,UCez6_KPGd1bmixWTDBgHm3Q,Rainbow Learning,New-Zealand,Entertainment,6/2/2015,2240989,1043,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1697,UCZhXP0pl-eIfYZSNdfnnI0A,EnamorÃ¡ndonos,-,Sports,10/7/2016,2237632,3807,,,,,,,,,,,
1698,UCRSvEADlY-caz3sfDNwvR1A,Huda Beauty,-,Howto & Style,1/14/2007,2237469,303,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1701,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish,United States,Entertainment,8/21/2006,2235304,96,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1703,UCY3J7ceowh1kNrx283xtuYw,Top Trends,United States,Entertainment,1/9/2015,2234393,456,,,,,,,,,,,
1704,UCk40qSGYnVdFFBNXRjrvdpQ,Taylor Davis,United States,Music,4/29/2010,2233940,172,,,,,,,,,,,
1705,UCjx0-lAtcB7pTxT6MaGPs9g,Super Senya,United States,Entertainment,7/11/2016,2232391,74,,,,,,,,,,,
1706,UCjHyFOH80C4x_2n_Korx4QQ,ThatsHeart,United States,Howto & Style,11/3/2010,2232282,399,,,,,,,,,,,
1707,UCqvsPL3r5Z8023PyoIbiikg,Simplynessa15,United States,Howto & Style,6/12/2012,2232007,701,,,,,,,,,,,
1708,UCBZjBKNMZoFih4ubdiIDWLw,NhacPro Tube,Viet Nam,Music,3/3/2015,2230690,420,,,,,,,,,,,
1709,UCkQO3QsgTpNTsOw6ujimT5Q,Be Amazed,-,Entertainment,7/22/2015,2229418,510,,,,,,,,,,,
1710,UCrFDdD-EE05N7gjwZho2wqw,thairath,Thailand,News & Politics,9/27/2010,2229341,79824,,,,,,,,,,,
1711,UCu9MYfF0vosVcK38oNnnJxw,Farmees - Nursery Rhymes And Kids Songs,-,Education,6/20/2015,2228621,521,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1713,UCtylTUUVIGY_i5afsQYeBZA,Cole Bennett,United States,Entertainment,3/25/2013,2228059,288,,,,,,,,,,,
1714,UCX11-lozMMyPKEJ_XrfQ64Q,NegoDoBorelVEVO,-,Music,4/7/2014,2227246,63,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1719,UCEbpRAmSB6ZWMjyNTvpIkFA,ÐÐÐ ÐÐ,-,Nonprofits & Activism,12/22/2012,2224106,591,,,,,,,,,,,
1720,UCo5zIpjl2OQkYatd8R0bDaw,Dulce Candy,United States,Howto & Style,6/15/2008,2223856,976,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1722,UCyRXnSFPjQ7JcQJvebSPYcg,à¸à¸£à¸¹ à¸à¸à¹à¸¥à¹à¸,Thailand,Entertainment,12/8/2009,2223143,1600,,,,,,,,,,,
1723,UC2m1QsAWpTuf6RxnDwE46Jw,Gabriella Saraivah,Brazil,Entertainment,8/17/2009,2222051,260,,,,,,,,,,,
1724,UCqwGaUvq_l0RKszeHhZ5leA,PietSmiet,Germany,Entertainment,3/19/2007,2221335,19263,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1726,UCY9Nban7R4xGwR3sPJzfIqA,Top Five,-,Entertainment,12/25/2012,2219062,239,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1728,UCz_yY83qal6G8KGxRf8afpg,Toy Baby,United States,Entertainment,3/23/2016,2218346,40,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1730,UCNtD7oDVld6YeaYV7tCXo1A,B20baOfficiel,-,Music,8/23/2010,2217112,106,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1735,UC6oZDJZhFSFjSSHpzkyr03g,MediaProMusic,Romania,Music,10/1/2007,2215207,1066,,,,,,,,,,,
1736,UC3Df9-SvQY9BbfCmyvR0J5A,SebastianYatraVEVO,-,Music,5/6/2014,2213750,11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1739,UCsDG_lFhRcvC14XRYVLeIfA,Telemundo Novelas,-,Entertainment,8/14/2012,2210055,10942,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1741,UC56cowXhoqRWHeqfSJkIQaA,Bounce Patrol Kids,Australia,Music,1/1/2013,2209440,137,,,,,,,,,,,
1742,UCPOIFuct7fjWKkiDRTNJqrg,Totally TV,United States,Entertainment,7/11/2014,2207711,351,,,,,,,,,,,
1743,UC7LoPchI2eDpoEanAff27pw,SevenAwesomeKids,Great-Britain,Entertainment,2/27/2008,2207377,1925,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1746,UCplwPnjH1AAB1He_7rMkHgQ,Michael McCrudden,Canada,Entertainment,9/9/2009,2206240,1049,,,,,,,,,,,
1747,UC_FNd7A9b0adbxmpuzIm5ZA,IdunnGoddess,-,Howto & Style,3/31/2012,2206062,257,,,,,,,,,,,
1748,UCsQG1uamy9ydZrF79v16IBg,NickJonasVEVO,-,Music,1/5/2010,2205975,83,,,,,,,,,,,
1749,UCN3yYFkpi61f-cpDHkE3FAA,Perfectlaughs,-,Entertainment,4/28/2013,2204801,513,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1751,UCDfk8ogO6QGeJAYCY0QDzKw,Stephen Sharer,United States,Entertainment,2/27/2006,2200862,280,,,,,,,,,,,
1752,UCzAkIgq9_98GxSOFP_MBwOw,Nawras Sattar|ÙÙØ§Ø© ÙÙÙÙ,United States,Howto & Style,6/3/2015,2200024,143,,,,,,,,,,,
1753,UCyBpCOcUlajpV0rKugS443Q,Osman Vargas,-,Music,11/16/2013,2198613,870,,,,,,,,,,,
1754,UCWqp_otGswgVvFjX0CB-HzQ,IShow,Brazil,Entertainment,9/25/2011,2197798,1025,,,,,,,,,,,
1755,UCaPUg4BWXUO6fKp8HmFA1Yw,ApeCrimeTV,Germany,Entertainment,6/24/2011,2197568,997,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1757,UC8LaBH9v0bSEcEFck0RAfeg,DANCE TUTORIALS LIVE,-,Howto & Style,7/19/2012,2195951,217,,,,,,,,,,,
1758,UC6-ymYjG0SU0jUWnWh9ZzEQ,Wisecrack,United States,Education,6/3/2013,2195371,359,,,,,,,,,,,
1759,UCsDmESjqNPukDmVnuneLrqw,itsAlexClark,-,Film and Animation,12/2/2009,2194730,410,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1761,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,"Korea, Republic of",Music,11/16/2012,2192199,317,,,,,,,,,,,
1762,UCxnS0WDBVfBnTP2e97DYDSA,riserecords,-,Music,10/20/2006,2192045,3553,,,,,,,,,,,
1763,UCiwIAU4SNlrcv47504JrJeQ,Azerrz,-,Entertainment,11/30/2012,2190424,159,,,,,,,,,,,
1764,UCyFZMEnm1il5Wv3a6tPscbA,Genius,-,Music,10/19/2011,2189814,879,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1766,UCCKJzBnveLS7oLpS8Q4m2eg,"ãããããããã¼Ch Sen, Momo, Ai & Shii",Japan,Howto & Style,7/20/2006,2189052,2389,,,,,,,,,,,
1767,UCZkURf9tDolFOeuw_4RD7XQ,Demi Lovato,-,Entertainment,1/30/2008,2188721,189,,,,,,,,,,,
1768,UCKq9JxyISqBHDd-fXfV3QtQ,FastGoodCuisine,France,Howto & Style,8/28/2012,2188572,903,,,,,,,,,,,
1769,UCv5I8kinKQT_cBxhsscnlWQ,Toys Make Me Smile,United States,Entertainment,7/17/2015,2187507,52,,,,,,,,,,,
1770,UCUrFWYicKHIMxh12CozCHSw,Myrkott,Saudi Arabia,Film and Animation,10/4/2007,2184595,250,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1772,UCFDL0NuxUBAvvu1PnIwW2ww,Goose house,Japan,Music,7/1/2010,2179831,732,,,,,,,,,,,
1773,UC8D3BeV7T9LEXQF2xieS46g,DeadloxMC,United States,Entertainment,2/21/2012,2178469,2096,,,,,,,,,,,
1774,UC8OjoQHmGd7fDWluxKlQGdg,Danny Ocean,-,Music,8/14/2009,2177639,6,,,,,,,,,,,
1775,UCuVpbMt4yu4I9eAey3khnGg,AdMe.ru - Ð¡Ð°Ð¹Ñ Ð¾ ÑÐ²Ð¾ÑÑÐµÑÑÐ²Ðµ,Russian Federation,Entertainment,4/20/2015,2176195,520,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1777,UCq49Dchmdahq2tS9TJCv7XQ,Azteca Novelas,-,Entertainment,4/3/2012,2174937,9130,,,,,,,,,,,
1778,UCGb34D3ThpmjLNn-FLv2_yQ,PsycheTruth,-,Howto & Style,4/25/2007,2174490,2224,,,,,,,,,,,
1779,UCnrGkE2AmBAv6Vxj6kjf1jg,Crescendo com Luluca,Brazil,Entertainment,8/30/2015,2174160,442,,,,,,,,,,,
1780,UCRQebyNJm9YRyO5h0eWEVhw,Dark5,United States,Education,5/6/2013,2173471,390,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1783,UCiBwOVBljEjcsLUjwI274Xw,The Top Comics,-,Entertainment,8/13/2012,2172595,378,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1785,UCmoX4QULJ9MB00xW4coMiOw,Sanjeev Kapoor Khazana,India,Howto & Style,7/29/2009,2170154,7371,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1787,UCRvdeRQgvtFEO-jOW1cckcg,AtilaKw,Brazil,Music,5/12/2007,2169887,77,,,,,,,,,,,
1788,UCQdk2saej6FXMllUqwShAYA,Toda Meiga,Brazil,Entertainment,10/2/2011,2169824,266,,,,,,,,,,,
